EECodDane;EENombre;EESedeID;EECodDaneSede;EENomSede;EEDirSede;EEZona; EEMatricula 
219256000123;I.E. PUEBLO NUEVO CIPRÉS;59359;219256000841;EL PUENTE DEL RIO TIMBIO;VEREDA EL PUENTE DEL RIO TIMBIO;RURAL; 21 
219256000123;I.E. PUEBLO NUEVO CIPRÉS;59738;219256000352;LIMONCITO MIRRINGA;VEREDA LIMONCITO.;RURAL; 20 
219256000107;C.E. BETANIA;59356;219256001944;PALO VERDE;VEREDA PALO VERDE;RURAL; 5 
219256000107;C.E. BETANIA;59354;219256000425;MURGUEITIO;VEREDA MURGUEITIO;RURAL; 15 
219256000107;C.E. BETANIA;59353;219256000336;MONTERREDONDO;VEREDA MONTERREDONDO;RURAL; 29 
219256000107;C.E. BETANIA;59352;219256000107;BETANIA (sede principal);VEREDA BETANIA;RURAL; 18 
219256000093;C.E. BARAYA;139641;219256004099;MADROÑO;VEREDA BARAYA;RURAL; 14 
219256000093;C.E. BARAYA;59351;219256002673;ALBANIA;VEREDA ALBANIA;RURAL; 10 
219256000093;C.E. BARAYA;59350;219256001561;TAMAO;VEREDA TAMAO;RURAL; 29 
219256000093;C.E. BARAYA;59349;219256001227;LAS CHUCARAS;VEREDA LAS CHUCARAS;RURAL; 14 
219256000093;C.E. BARAYA;59348;219256000751;LA PALOMA;VEREDA LA PALOMA;RURAL; 13 
219256000093;C.E. BARAYA;59347;219256000093;BARAYA (sede principal);CORREGIMIENTO BARAYA;RURAL; 49 
219256000042;I.E. HUISITO;59345;419256003750;SAN PEDRO;SAN PEDRO HUISITO;RURAL; 13 
219256000042;I.E. HUISITO;180093;219256004196;POCITOS;VDA SANTA RITA;RURAL; 16 
219256000042;I.E. HUISITO;139640;219256004081;CAÑADAS;VEREDA CANADAS;RURAL; 13 
219256000042;I.E. HUISITO;59344;219256002789;EL DELEITE;VEREDA EL DELEITE;RURAL; 24 
219256000042;I.E. HUISITO;59341;219256001502;MECAJE;VEREDA MECAJE;RURAL; 14 
119256000587;I.E. LIBORIO MEJIA;59333;219256002428;AIRES DE OCCIDENTE;VEREDA AIRES DE OCCIDENTE;RURAL; 14 
119256000587;I.E. LIBORIO MEJIA;59331;219256000603;SAN ROQUE;VEREDA SANROQUE CANAVERAL;RURAL; 13 
119256000587;I.E. LIBORIO MEJIA;59330;219256000468;LA CUCHILLA;VEREDA LA CUCHILLA;RURAL; 27 
119256000587;I.E. LIBORIO MEJIA;59329;219256000077;GUAZABARITA;VEREDA GUAZABARITA;RURAL; 20 
119256000587;I.E. LIBORIO MEJIA;59328;219256000026;LA LAGUNA;INSPECCION LA LAGUNA;RURAL; 61 
119256000293;I.E. SAN CARLOS;59326;219256002193;EL TABLON;VEREDA EL TABLON;RURAL; 14 
119256000285;I.E. POLITECNICO FRANCISCO DE PAULA SANTANDER;59324;119256000943;JARDIN  EL TAMBO;CALLE 5 # 8-05;URBANA; 42 
219450000568;I.E. EL ROSARIO;59883;219450000878;CUCHILLA DEL HATO;VEREDA LA CUCHILLA DEL HATO;RURAL; 13 
219450000568;I.E. EL ROSARIO;59882;219290000035;LA BETANIA;VEREDA LA BETANIA;RURAL; 14 
219450000398;C.E. LOS ARBOLES;59880;219450001297;LA ESPERANZA;VEREDA LA ESPERANZA;RURAL; 10 
219450000398;C.E. LOS ARBOLES;59879;219450001211;LA ANGOSTURA;VEREDA ANGOSTURA;RURAL; 35 
219450000398;C.E. LOS ARBOLES;59878;219450001157;LAS CUCHILLAS;VEREDA LAS CUCHILLAS;RURAL; 17 
219450000398;C.E. LOS ARBOLES;59877;219450000797;LA YUNGUILLA;VEREDA LA YUNGUILLA;RURAL; 16 
219450000398;C.E. LOS ARBOLES;59876;219450000541;EL HATO;VEREDA EL HATO;RURAL; 15 
219450000398;C.E. LOS ARBOLES;59874;219450000444;BELLAVISTA;VEREDA BELLAVISTA;RURAL; 36 
219450000398;C.E. LOS ARBOLES;59873;219450000398;LOS ARBOLES (sede principal);VEREDA LOS ARBOLES;RURAL; 31 
219450000088;C.E. MARSELLA;59872;219450001262;LAS PALMAS;VEREDA LAS PALMAS;RURAL; 37 
219450000088;C.E. MARSELLA;59871;219450000118;SAN FRANCISCO;VEREDA SAN FRANCISCO;RURAL; 2 
219142000671;I.E. JORGE ELIÉCER GAITÁN;59118;219142000069;CAMPO LLANITO;VEREDA EL LLANITO;RURAL; 8 
219142000328;INSTITUCION EDUCATIVA SAN JACINTO;58969;219142000743;LA DOMINGA;VEREDA LA DOMINGA;RURAL; 34 
219318002128;I.E. SAN ANTONIO;57577;219318001423;SANTA ROSA DE GUAJUI;VEREDA SANTA ROSA RIO GUAJUI;RURAL; 50 
219318001938;I.E. FRAY LUIS AMIGO;57582;219318001130;NUEVA LA PAMPA;VEREDA LA PAMPA;RURAL; 41 
219318001342;I.E. TEMUEY;57572;219318002004;EL CARMEN NUEVO (BUENAVISTA);VEREDA EL CARMEN;RURAL; 35 
219318001342;I.E. TEMUEY;57570;219318001954;EL CARMEN;VEREDA EL CARMEN;RURAL; 27 
219318001342;I.E. TEMUEY;57569;219318001768;NUEVA LAS PALMAS;VEREDA LAS PALMAS;RURAL; 10 
219318001342;I.E. TEMUEY;57568;219318000290;PENITENTE;VEREDA PENITENTE;RURAL; 41 
219318001342;I.E. TEMUEY;57567;219318000257;SANSON;VEREDA SANSON;RURAL; 37 
219318000893;C.E. CALLE HONDA;57562;219318000893;CALLE HONDA (sede principal);VEREDA CALLE HONDA;RURAL; 17 
219318000893;C.E. CALLE HONDA;57564;219318000869;BUENA VISTA ALTERON;VEREDA BUENA VISTA ALTERON;RURAL; 18 
219318000893;C.E. CALLE HONDA;57563;219318000095;BOCA DE NAPI;CORREGIMIENTO BOCA DE NAPI;RURAL; 6 
219318000851;C.E. EL FIRME;57561;219318001971;EL BAGRERO;VEREDA EL BAGRERO;RURAL; 8 
219318000851;C.E. EL FIRME;57560;219318001920;SAN FRANCISCO CHANZARA;VEREDA LAS PENAS;RURAL; 16 
219318000851;C.E. EL FIRME;57559;219318001903;NUEVA MICAELITA;VEREDA MICAELITA;RURAL; 9 
219318000851;C.E. EL FIRME;57558;219318001717;BELLAVISTA CHANZARA;VEREDA BELLAVISTA;RURAL; 36 
219318000851;C.E. EL FIRME;57556;219318000851;EL FIRME (sede principal);CORREGIMIENTO CHANZARA EL FIRME;RURAL; 25 
219318000851;C.E. EL FIRME;57557;219318000826;VUELTA LARGA CHANZARA;VEREDA CHANZARA;RURAL; 20 
219318000800;C.E. LA SABANA;57555;219318001032;CHAMONCITO;VEREDA CHAMONCITO;RURAL; 46 
219318000800;C.E. LA SABANA;59915;219318000800;LA SABANA (sede principal);VEREDA LA SABANA;RURAL; 37 
219318000800;C.E. LA SABANA;57610;219318000575;CHAMON;CORREGIMIENTO CHAMON;RURAL; 38 
219318000800;C.E. LA SABANA;59916;219318000281;CALLE BONITA;VEREDA CHAMON GUAPI;RURAL; 19 
219318000443;I.E. SAN AGUSTIN DEL NAPI;59912;219318000192;CALLE LARGA;CORREGIMIENTO CALLE LARGA;RURAL; 62 
219318000435;I.E. CHUARE NAPI;183962;219318002306;PINULPI ISLA DE  TOMAS;MARGEN IZQUIERDA RIO NAPI;RURAL; 17 
219318000435;I.E. CHUARE NAPI;59910;219318001750;NUEVA SAN ANTONIO NAPI;VEREDA SAN ANTONIO NAPI;RURAL; 57 
219318000435;I.E. CHUARE NAPI;59909;219318000231;PINULPI;VEREDA PINULPI;RURAL; 17 
219318000346;INSTITUCION EDUCATIVA EL NARANJO;59905;219318000346;INSTITUCION EDUCATIVA EL NARANJO (SEDE PRINCIPAL);VEREDA NARANJO-RIO GUAPI;RURAL; 41 
219318000346;INSTITUCION EDUCATIVA EL NARANJO;59906;219318000052;EL ROSARIO;CORREGIMIENTO EL ROSARIO;RURAL; 27 
219318000141;CENTRO EDUCATIVO BALSITAS;59904;219318001911;SAN AGUSTIN DEL GUAPI;CORREGIMIENTO SAN AGUSTIN;RURAL; 13 
219318000141;CENTRO EDUCATIVO BALSITAS;59903;219318000150;LAS JUNTAS;VEREDA LAS JUNTAS-RIO CHAGUI;RURAL; 23 
219318000141;CENTRO EDUCATIVO BALSITAS;59902;219318000141;BALSITAS (sede principal);VEREDA BALSITAS;RURAL; 48 
219318000133;C.E. SANTA ANA;59901;219318001946;EL ROBLE;VEREDA EL ROBLE;RURAL; 30 
219318000133;C.E. SANTA ANA;59900;219318001636;OBREGONES SAN FRANCISCO;CORREGIMIENTO SAN FRANCISCO;RURAL; 24 
219318000133;C.E. SANTA ANA;59899;219318001466;CALLE SAN FRANCISCO;VEREDA CALLE SAN FRANCISCO;RURAL; 25 
219318000109;C.E. SAN VICENTE;59896;219318000982;CHIGUERO;VEREDA CHIQUERO;RURAL; 49 
219318000109;C.E. SAN VICENTE;59894;219318000338;SANTA CLARA;VEREDA SANTA CLARA-RIO GUAI;RURAL; 21 
219318000109;C.E. SAN VICENTE;59893;219318000109;SAN VICENTE (sede principal);VEREDA SAN VICENTE;RURAL; 54 
119318002115;I.E. MANUEL DE VALVERDE;59892;119318002085;SAN PEDRO;BARRIO LAS FLORES;URBANA; 34 
119318000023;I.E. NORMAL SUPERIOR LA INMACULADA;59888;119318001682;ANEXA NUEVA LA PROVIDENCIA;CARRERAR 2 #13-110;URBANA; 63 
419355000479;I.E. EMPRESARIAL SAN JOSÉ;57782;219355000941;SAN RAFAEL;VEREDA SAN RAFAEL;RURAL; 47 
319355000865;INSTITUCION EDUCATIVA SAGRADA FAMILIA DE NAZARETH;57597;219355000241;ALTO DE LA CRUZ;VEREDA  ALTO DE LA CRUZ;RURAL; 41 
319355000865;INSTITUCION EDUCATIVA SAGRADA FAMILIA DE NAZARETH;57596;219355000216;SAN FRANCISCO;VEREDA SAN FRANCISCO;RURAL; 16 
319355000857;INSTITUCION EDUCATIVA INZA;57776;219355001077;LA LAGUNITA;VEREDA LA LAGUNITA;RURAL; 15 
319355000857;INSTITUCION EDUCATIVA INZA;57775;219355000267;EL CARMEN DE VIBORA;VEREDA EL CARMEN DE VIBORA;RURAL; 31 
319355000857;INSTITUCION EDUCATIVA INZA;57774;219355000259;RIO NEGRO;VEREDA RIO NEGRO;RURAL; 21 
219355001301;YU¿ KWET ZUUN;57771;419355001203;CONCENTRACION EDUCATIVA COMUNITARIA (E.R.M.) EL TRIUNFO;VEREDA POTRERITO;RURAL; 49 
219355001301;YU¿ KWET ZUUN;179937;219355001387;ESCUELA RURAL MIXTA EL HATO CENTRO;VDA EL HATO;RURAL; 38 
219355001301;YU¿ KWET ZUUN;179936;219355001379;ESCUELA RURAL MIXTA EL LLANITO;VDA EL LLANITO;RURAL; 19 
219355001301;YU¿ KWET ZUUN;57769;219355000887;ESCUELA RURAL MIXTA LOMITAS;VEREDA LOMITAS;RURAL; 46 
219355001301;YU¿ KWET ZUUN;57764;219355000194;ESCUELA RURAL MIXTA PISIMBALA;VEREDA PISIMBALA;RURAL; 38 
219355001301;YU¿ KWET ZUUN;57763;219355000143;ESCUELA RURAL MIXTA EL PICACHO;VEREDA EL PICACHO;RURAL; 22 
219355001301;YU¿ KWET ZUUN;57595;219355000046;ESCUELA RURAL MIXTA LOMA ALTA;VEREDA LOMA ALTA;RURAL; 20 
219355001212;I.E. PROMOCION SOCIAL GUANACAS;57744;219355000330;CORDOBA;VEREDA CORDOBA;RURAL; 6 
219355001191;I.E. MICROEMPRESARIAL AGROPECUARIO SAN ANDRÉS;57768;219355000631;EL ESCAÑO PARQUE;VEREDA EL ESCANO;RURAL; 38 
219355001191;I.E. MICROEMPRESARIAL AGROPECUARIO SAN ANDRÉS;57767;219355000593;EL HATO;VEREDA EL HATO;RURAL; 40 
219355001191;I.E. MICROEMPRESARIAL AGROPECUARIO SAN ANDRÉS;57765;219355000348;SEGOVIA;VEREDA SEGOVIA;RURAL; 54 
219355001166;INSTITUCION EDUCATIVA AGRICOLA NUESTRA SENORA DE LA CANDELARIA;57761;219355000810;GUETACO;VEREDA GUETACO;RURAL; 16 
219355001166;INSTITUCION EDUCATIVA AGRICOLA NUESTRA SENORA DE LA CANDELARIA;57759;219355000101;EL RINCON;VEREDA EL RINCON;RURAL; 5 
219355001166;INSTITUCION EDUCATIVA AGRICOLA NUESTRA SENORA DE LA CANDELARIA;57758;219355000097;SAN PEDRO DE LOS QUINGOS;VEREDA DE SAN PEDRO;RURAL; 55 
219355001166;INSTITUCION EDUCATIVA AGRICOLA NUESTRA SENORA DE LA CANDELARIA;57757;219355000054;LA PALMA;VEREDA LA PALMA;RURAL; 18 
219355001158;INSTITUCION EDUCATIVA AGRICOLA LUIS NELSON CUELLAR;57755;219355000933;AGUA BLANCA;VEREDA AGUA BLANCA;RURAL; 37 
219355001158;INSTITUCION EDUCATIVA AGRICOLA LUIS NELSON CUELLAR;57754;219355000828;BELLAVISTA;VEREDA ALTO DE TOPA;RURAL; 18 
219355001158;INSTITUCION EDUCATIVA AGRICOLA LUIS NELSON CUELLAR;57753;219355000798;PUERTO RICO;VEREDA LA FLORESTA;RURAL; 22 
219355001158;INSTITUCION EDUCATIVA AGRICOLA LUIS NELSON CUELLAR;57751;219355000071;LA MANGA PEDREGAL;VEREDA LA MANGA;RURAL; 11 
219355001131;I.E. AGROAMBIENTAL A´KWE ÜUS YAT;173412;219355001310;E.R.M. TIERRAS BLANCAS CENTRO;VDA. TIERRAS BLANCAS;RURAL; 32 
219355001131;I.E. AGROAMBIENTAL A´KWE ÜUS YAT;57745;219355000453;ESCUELA RURAL MIXTA EL CARMEN;VEREDADA TIERRAS BLANCAS;RURAL; 18 
219355001131;I.E. AGROAMBIENTAL A´KWE ÜUS YAT;57743;219355000291;ESCUELA RURAL MIXTA EL ESCOBAL;VEREDA EL ESCOBAL;RURAL; 33 
219355001131;I.E. AGROAMBIENTAL A´KWE ÜUS YAT;57742;219355000232;ESCUELA RURAL MIXTA  BELENCITO;VEREDA BELENCITO;RURAL; 17 
